Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
14,2025-12-14,Arouca,Alverca,1 - 0,1.3916,0.32530000000000003,0,1,0,0,4,1,69,31,18,5,8,5
14,2025-12-13,Casa Pia,Gil Vicente,1 - 1,0.2202,0.7766000000000001,0,0,0,0,1,2,33,67,3,11,1,8
14,2025-12-14,Famalicão,Estoril,4 - 0,2.5034,0.7712,0,0,0,0,12,4,54,46,20,10,4,9
14,2025-12-14,Moreirense,Benfica,0 - 4,0.656,0.9598,0,0,0,0,2,5,53,47,10,10,4,4
14,2025-12-15,Nacional,Tondela,3 - 1,2.3489,4.037100000000001,1,1,1,2,4,5,44,56,8,21,3,10
14,2025-12-15,Porto,Estrela Amadora,3 - 1,3.4939,0.2558,0,0,1,0,7,1,66,34,21,6,4,0
14,2025-12-13,Rio Ave,Vitória Guimarães,0 - 1,0.39339999999999997,1.9279,1,0,0,0,2,3,43,57,8,16,6,6
14,2025-12-15,Sporting Braga,Santa Clara,1 - 0,0.7464999999999999,0.3359,0,0,0,0,3,2,67,33,6,5,5,1
14,2025-12-13,Sporting CP,AVS,6 - 0,2.5273,0.6546000000000001,0,0,0,0,14,3,67,33,24,7,8,1
15,2025-12-21,AVS,Nacional,2 - 2,1.0997,1.4347,1,0,0,0,3,6,36,64,16,19,9,2
15,2025-12-22,Alverca,Porto,0 - 3,0.6783,1.2497,0,0,0,0,5,6,40,60,8,14,4,1
15,2025-12-22,Benfica,Famalicão,1 - 0,1.2145000000000001,0.186,0,0,1,0,6,2,55,45,9,4,5,2
15,2025-12-19,Estoril,Sporting Braga,1 - 0,1.5441,2.4095,0,0,0,0,7,5,32,68,13,12,9,5
15,2025-12-20,Estrela Amadora,Moreirense,0 - 0,1.1099999999999999,0.8170000000000001,0,0,0,0,3,7,49,51,13,16,3,7
15,2025-12-20,Gil Vicente,Rio Ave,2 - 2,1.4280000000000002,0.2654,0,1,0,0,5,2,54,46,23,3,10,1
15,2025-12-21,Santa Clara,Arouca,0 - 0,0.6041,0.3304,0,0,0,0,5,2,52,48,9,8,2,4
15,2025-12-21,Tondela,Casa Pia,1 - 2,1.6364,1.6214,0,0,1,0,4,5,46,54,11,12,6,4
15,2025-12-23,Vitória Guimarães,Sporting CP,1 - 4,1.2247999999999999,2.7932,1,0,0,0,5,7,44,56,17,16,2,5
16,2025-12-28,Arouca,Gil Vicente,2 - 2,1.2674,1.7253,0,0,0,0,5,5,46,54,9,17,4,8
16,2025-12-28,Casa Pia,Vitória Guimarães,0 - 0,0.45089999999999997,1.3405,0,0,0,0,2,2,44,56,5,13,2,3
16,2025-12-27,Estoril,Alverca,4 - 1,1.1488999999999998,0.7331000000000001,0,0,0,0,4,7,64,36,9,11,3,7
16,2025-12-27,Famalicão,Estrela Amadora,2 - 3,2.6935000000000002,0.6966,0,0,0,0,5,4,61,39,22,6,9,4
16,2026-01-11,Moreirense,Tondela,1 - 0,0.5510999999999999,0.5138,0,0,0,0,2,2,59,41,7,8,4,2
16,2026-01-11,Nacional,Santa Clara,3 - 3,1.8086,2.0449,0,0,1,0,5,6,46,54,12,22,2,8
16,2025-12-29,Porto,AVS,2 - 0,2.3694,0.27659999999999996,0,0,1,0,4,1,70,30,18,7,7,0
16,2025-12-28,Sporting Braga,Benfica,2 - 2,1.7475000000000003,1.2409000000000001,1,0,1,0,3,6,49,51,11,14,1,5
16,2025-12-28,Sporting CP,Rio Ave,4 - 0,3.6611000000000002,0.1545,0,0,0,0,12,0,59,41,23,5,8,1
17,2026-01-03,AVS,Moreirense,0 - 2,0.4703,1.7408,0,0,0,0,4,5,41,59,9,12,2,4
17,2026-01-04,Alverca,Famalicão,1 - 0,2.1258000000000004,1.2609,0,0,2,0,4,2,44,56,10,14,3,4
17,2026-01-03,Benfica,Estoril,3 - 1,2.9436,0.8481,0,0,1,0,3,4,51,49,20,9,7,3
17,2026-01-03,Estrela Amadora,Sporting Braga,3 - 3,1.1471,3.3798000000000004,0,0,0,1,4,6,42,58,11,10,5,7
17,2026-01-02,Gil Vicente,Sporting CP,1 - 1,1.2005000000000001,1.3840000000000001,0,1,0,0,9,4,36,64,19,14,8,7
17,2026-01-04,Rio Ave,Casa Pia,3 - 1,1.842,1.2237,0,0,0,0,8,5,51,49,12,15,9,4
17,2026-01-04,Santa Clara,Porto,0 - 1,0.30060000000000003,0.778,0,0,0,0,0,5,43,57,12,8,2,7
17,2026-01-03,Tondela,Arouca,3 - 1,0.5912000000000001,0.6539,0,0,0,0,3,4,29,71,5,11,2,9
17,2026-01-02,Vitória Guimarães,Nacional,2 - 1,0.98,1.3176999999999999,0,0,0,0,4,4,57,43,9,14,2,3
18,2026-01-17,AVS,Arouca,0 - 1,0.6177,1.3668,1,0,0,0,3,3,37,63,12,18,2,3
18,2026-01-17,Alverca,Moreirense,2 - 1,2.4666,1.4515,0,0,1,0,3,4,41,59,15,10,4,0
18,2026-01-19,Estrela Amadora,Estoril,0 - 5,0.16720000000000002,2.2352,1,0,0,1,2,6,40,60,6,11,1,4
18,2026-01-17,Gil Vicente,Nacional,2 - 1,0.8905000000000001,1.318,0,0,0,0,4,4,54,46,16,13,7,5
18,2026-01-17,Rio Ave,Benfica,0 - 2,0.2938,1.9355000000000002,0,0,0,0,1,8,37,63,7,24,3,11
18,2026-01-18,Santa Clara,Famalicão,0 - 1,0.9592,1.4348999999999998,0,0,0,0,1,3,51,49,15,7,9,2
18,2026-01-16,Sporting CP,Casa Pia,3 - 0,1.6042,0.3429,0,1,0,0,4,1,61,39,16,6,4,6
18,2026-01-18,Tondela,Sporting Braga,0 - 1,1.6299000000000001,1.6352,0,1,1,1,2,4,34,66,7,11,1,5
18,2026-01-18,Vitória Guimarães,Porto,0 - 1,1.5158,2.4576000000000002,1,0,0,2,3,3,50,50,20,12,6,1
19,2026-01-24,Arouca,Sporting CP,1 - 2,1.2311,1.645,1,1,0,0,5,4,35,65,11,15,4,7
19,2026-01-25,Benfica,Estrela Amadora,4 - 0,2.1348,0.1195,0,0,1,0,8,1,66,34,15,3,6,1
19,2026-01-23,Casa Pia,AVS,3 - 3,1.3131,3.4239999999999995,0,0,0,2,4,7,43,57,9,28,2,11
19,2026-01-24,Estoril,Vitória Guimarães,4 - 2,1.9685000000000001,1.948,0,0,0,0,6,4,55,45,16,13,4,2
19,2026-01-25,Famalicão,Tondela,3 - 0,0.8384,0.0838,0,0,0,0,4,0,61,39,9,2,3,4
19,2026-01-24,Moreirense,Santa Clara,1 - 0,0.1517,0.28850000000000003,0,0,0,0,1,0,49,51,3,8,5,5
19,2026-01-25,Nacional,Rio Ave,4 - 0,1.2261,0.8037,0,0,0,0,5,6,46,54,14,11,5,5
19,2026-01-26,Porto,Gil Vicente,3 - 0,2.5689,0.6917,0,1,1,0,6,5,58,42,14,11,11,3
19,2026-01-25,Sporting Braga,Alverca,5 - 0,2.9339999999999997,0.3909,0,0,1,0,7,0,68,32,17,4,7,0
20,2026-02-02,AVS,Sporting Braga,0 - 4,0.7275,1.9341,0,0,0,0,3,8,33,67,8,10,1,4
20,2026-01-31,Alverca,Estrela Amadora,1 - 1,0.8701000000000001,0.9972000000000001,0,0,0,1,4,2,58,42,8,5,9,2
20,2026-02-02,Casa Pia,Porto,2 - 1,0.4684,2.1144000000000003,0,1,0,0,2,6,32,68,5,15,0,10
20,2026-02-01,Gil Vicente,Famalicão,5 - 0,2.6625,0.12400000000000001,0,1,1,0,9,0,56,44,17,4,3,1
20,2026-01-31,Rio Ave,Arouca,0 - 3,0.49239999999999995,1.9852,0,0,0,0,0,7,51,49,8,18,5,5
20,2026-01-31,Santa Clara,Estoril,2 - 4,1.4133,2.3119,0,0,0,2,4,6,54,46,14,11,6,5
20,2026-02-01,Sporting CP,Nacional,2 - 1,1.9859,0.8190999999999999,0,0,0,0,7,4,62,38,16,5,11,0
20,2026-02-01,Tondela,Benfica,0 - 0,0.5811,2.8715,0,0,0,0,1,8,23,77,6,24,1,13
20,2026-01-30,Vitória Guimarães,Moreirense,1 - 0,1.6802,0.6211,0,0,1,0,2,5,43,57,14,10,5,5
21,2026-02-07,Arouca,Vitória Guimarães,3 - 2,1.0773000000000001,1.2741,0,0,0,0,6,6,51,49,10,14,1,6
21,2026-02-08,Benfica,Alverca,2 - 1,2.6671,0.9008,0,0,0,0,10,2,63,37,29,6,9,1
21,2026-02-07,Estoril,Tondela,2 - 2,1.2346000000000001,1.1387,0,0,0,0,6,5,68,32,15,6,5,4
21,2026-02-07,Estrela Amadora,Santa Clara,1 - 0,1.0134999999999998,1.6528999999999998,0,0,0,0,4,5,45,55,12,17,3,6
21,2026-02-09,Famalicão,AVS,3 - 1,1.8398999999999999,0.3834,0,0,0,0,6,1,66,34,14,7,7,2
21,2026-02-07,Moreirense,Gil Vicente,1 - 2,0.162,2.5259,1,0,0,1,1,4,42,58,3,15,3,6
21,2026-02-08,Nacional,Casa Pia,0 - 0,1.0356,0.7655,0,0,0,0,4,3,69,31,21,9,12,1
21,2026-02-09,Porto,Sporting CP,1 - 1,0.8455,1.4677,0,0,0,1,1,3,45,55,8,11,1,8
21,2026-02-08,Sporting Braga,Rio Ave,3 - 0,1.9588999999999999,0.1683,0,0,0,0,7,2,63,37,15,7,9,1
22,2026-02-15,AVS,Estoril,3 - 0,1.3125,0.8236000000000001,0,0,0,0,3,2,29,71,15,12,9,9
22,2026-02-14,Casa Pia,Arouca,3 - 2,1.8705,0.962,0,0,1,0,4,4,31,69,11,8,2,3
22,2026-02-14,Gil Vicente,Sporting Braga,2 - 1,1.1267999999999998,0.7926,0,0,0,0,5,2,50,50,15,11,5,6
22,2026-02-15,Nacional,Porto,0 - 1,0.7733,0.6890000000000001,0,0,0,0,2,5,47,53,9,8,5,8
22,2026-02-16,Rio Ave,Moreirense,1 - 2,1.5819,0.593,0,0,0,0,6,3,60,40,18,6,7,1
22,2026-02-13,Santa Clara,Benfica,1 - 2,0.30360000000000004,2.0795,1,0,0,0,2,3,53,47,9,11,1,7
22,2026-02-15,Sporting CP,Famalicão,1 - 0,1.9517,0.2258,0,0,0,0,5,1,70,30,22,2,14,1
22,2026-02-13,Tondela,Alverca,1 - 1,1.6659000000000002,0.8475000000000001,0,1,0,0,4,4,60,40,18,10,11,5
22,2026-02-14,Vitória Guimarães,Estrela Amadora,2 - 1,1.5619,0.6388,0,0,0,0,6,4,54,46,20,6,9,2
23,2026-02-21,Alverca,Santa Clara,1 - 1,1.3617000000000001,0.6655,0,0,1,0,1,3,45,55,7,16,5,2
23,2026-02-21,Arouca,Nacional,3 - 0,1.6921,1.6004999999999998,1,1,0,0,7,5,61,39,10,15,4,1
