Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
19,2026-01-07,Bologna,Atalanta,0 - 2,1.451,1.1098999999999999,0,0,0,0,2,5,53,47,11,11,6,6
19,2026-01-08,Cremonese,Cagliari,2 - 2,1.525,2.0851,0,0,0,0,5,5,44,56,12,21,2,4
19,2026-01-07,Lazio,Fiorentina,2 - 2,2.5759,1.4068,0,0,1,1,9,5,49,51,17,8,8,2
19,2026-01-06,Lecce,Roma,0 - 2,0.499,1.1472,0,0,0,0,1,3,51,49,6,10,2,2
19,2026-01-07,Napoli,Hellas Verona,2 - 2,1.4131,1.8217,0,0,0,1,4,4,70,30,15,11,6,1
19,2026-01-07,Parma,Inter,0 - 2,0.489,2.8929,0,0,0,0,0,8,37,63,4,26,1,3
19,2026-01-06,Pisa,Como,0 - 3,1.5359000000000003,1.865,0,0,1,1,4,7,27,73,10,15,1,5
19,2026-01-06,Sassuolo,Juventus,0 - 3,0.2867,1.9121000000000001,0,0,0,0,2,10,44,56,6,17,5,5
19,2026-01-07,Torino,Udinese,1 - 2,1.1232,2.3654,0,0,0,0,4,4,54,46,10,9,3,6
20,2026-01-10,Atalanta,Torino,2 - 0,1.9096000000000002,0.7626999999999999,0,0,0,0,5,3,56,44,18,10,5,4
20,2026-01-10,Como,Bologna,1 - 1,1.3932,1.2144,0,1,0,0,3,2,59,41,12,7,4,2
20,2026-01-11,Fiorentina,AC Milan,1 - 1,2.0954,1.2457,0,0,0,0,7,3,52,48,20,13,8,5
20,2026-01-12,Genoa,Cagliari,3 - 0,0.7908,1.1365,0,0,0,0,7,3,44,56,11,15,2,3
20,2026-01-11,Hellas Verona,Lazio,0 - 1,0.6446000000000001,1.1118,0,0,0,0,2,2,36,64,10,11,2,1
20,2026-01-11,Inter,Napoli,2 - 2,1.5773000000000001,1.0822,0,0,1,0,4,3,50,50,13,7,4,1
20,2026-01-12,Juventus,Cremonese,5 - 0,2.5552,1.319,0,0,1,0,11,2,58,42,18,9,4,5
20,2026-01-11,Lecce,Parma,1 - 2,0.7583,1.373,2,0,0,0,1,2,41,59,10,12,3,3
20,2026-01-10,Roma,Sassuolo,2 - 0,2.7644,0.46559999999999996,0,0,0,0,6,3,64,36,26,5,5,2
20,2026-01-10,Udinese,Pisa,2 - 2,2.0146,1.6415,0,0,1,0,2,7,54,46,11,14,3,8
21,2026-01-18,AC Milan,Lecce,1 - 0,3.1019,0.3142,0,0,0,0,6,0,69,31,20,3,10,2
21,2026-01-18,Bologna,Fiorentina,1 - 2,1.4865,1.6764000000000001,0,0,0,0,3,4,61,39,18,11,7,1
21,2026-01-17,Cagliari,Juventus,1 - 0,0.2942,1.5234,0,0,0,0,1,5,22,78,3,21,1,18
21,2026-01-19,Cremonese,Hellas Verona,0 - 0,0.8076,0.6138,0,0,0,0,1,4,56,44,7,11,3,6
21,2026-01-19,Lazio,Como,0 - 3,0.3536,2.5019,0,0,0,1,4,6,34,66,8,11,3,2
