Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
15,2025-12-12,Lecce,Pisa,1 - 0,2.1508000000000003,0.3818,0,0,0,0,3,0,51,0,21,0,12,0
15,2025-12-13,Parma,Lazio,0 - 1,1.5783,1.2736999999999998,0,0,0,0,5,0,47,0,19,0,4,0
15,2025-12-15,Roma,Como,1 - 0,1.2297999999999998,0.5981000000000001,0,0,0,0,4,0,53,0,14,0,6,0
15,2025-12-13,Torino,Cremonese,1 - 0,1.7271999999999998,0.671,0,0,0,0,6,0,46,0,18,0,6,0
15,2025-12-14,Udinese,Napoli,1 - 0,1.3240999999999998,1.0217,0,0,0,0,5,0,38,0,18,0,1,0
16,2025-12-21,Cagliari,Pisa,2 - 2,1.1834,2.7150999999999996,0,0,0,0,5,0,59,0,14,0,2,0
16,2026-01-15,Como,AC Milan,1 - 3,1.9556000000000002,1.3604,0,0,0,0,8,0,68,0,18,0,8,0
16,2025-12-21,Fiorentina,Udinese,5 - 1,2.4996,0.7625,0,0,0,0,7,0,63,0,20,0,1,0
16,2025-12-21,Genoa,Atalanta,0 - 1,0.6930000000000001,2.1952,1,0,0,0,3,0,29,0,6,0,6,0
16,2026-01-15,Hellas Verona,Bologna,2 - 3,1.2078,0.8372,0,0,0,0,5,0,39,0,15,0,4,0
16,2026-01-14,Inter,Lecce,1 - 0,1.7950000000000002,0.5056999999999999,0,0,0,0,7,0,68,0,21,0,11,0
16,2025-12-20,Juventus,Roma,2 - 1,2.1978,1.5118,0,0,0,0,9,0,41,0,13,0,2,0
16,2025-12-20,Lazio,Cremonese,0 - 0,0.3526,0.5273,0,0,0,0,2,0,57,0,8,0,3,0
16,2026-01-14,Napoli,Parma,0 - 0,1.5126,0.34309999999999996,0,0,0,0,4,0,69,0,16,0,7,0
16,2025-12-21,Sassuolo,Torino,0 - 1,0.6247,1.6486,0,0,0,0,1,0,53,0,7,0,2,0
17,2025-12-28,AC Milan,Hellas Verona,3 - 0,2.3636,0.43019999999999997,0,0,1,0,5,0,52,0,11,0,7,0
17,2025-12-28,Atalanta,Inter,0 - 1,0.8078000000000001,1.0846,0,0,0,0,0,0,45,0,7,0,4,0
17,2025-12-28,Bologna,Sassuolo,1 - 1,0.9455,1.0283,0,0,0,0,6,0,58,0,16,0,2,0
17,2025-12-28,Cremonese,Napoli,0 - 2,0.5503,2.8451000000000004,0,0,0,0,2,0,47,0,6,0,1,0
17,2025-12-27,Lecce,Como,0 - 3,0.6917,2.2312000000000003,0,0,0,0,5,0,38,0,11,0,4,0
17,2025-12-27,Parma,Fiorentina,1 - 0,1.1418,1.4492,0,0,0,0,2,0,42,0,13,0,5,0
17,2025-12-27,Pisa,Juventus,0 - 2,1.1095000000000002,1.2755,0,0,0,0,0,0,41,0,8,0,2,0
17,2025-12-29,Roma,Genoa,3 - 1,1.5927,0.6782,0,0,0,0,8,0,61,0,16,0,6,0
17,2025-12-27,Torino,Cagliari,1 - 2,1.5399999999999998,0.8271,0,0,0,0,10,0,56,0,19,0,6,0
17,2025-12-27,Udinese,Lazio,1 - 1,0.9311,0.7468,0,0,0,0,4,0,46,0,15,0,5,0
18,2026-01-03,Atalanta,Roma,1 - 0,2.3082,0.7997000000000001,0,0,0,0,2,0,45,0,13,0,7,0
18,2026-01-02,Cagliari,AC Milan,0 - 1,0.44329999999999997,0.7668999999999999,0,0,0,0,1,0,46,0,6,0,6,0
18,2026-01-03,Como,Udinese,1 - 0,2.229,0.1903,0,0,1,0,3,0,62,0,15,0,3,0
18,2026-01-04,Fiorentina,Cremonese,1 - 0,2.3784,0.7433,0,0,0,0,8,0,65,0,22,0,7,0
18,2026-01-03,Genoa,Pisa,1 - 1,0.5844999999999999,0.8143000000000001,0,0,0,0,4,0,62,0,12,0,2,0
18,2026-01-04,Hellas Verona,Torino,0 - 3,0.23679999999999998,1.2319,0,0,0,0,3,0,48,0,7,0,4,0
18,2026-01-04,Inter,Bologna,3 - 1,2.7123999999999997,0.8403,0,0,0,0,10,0,58,0,19,0,7,0
18,2026-01-03,Juventus,Lecce,1 - 1,2.9444,0.27290000000000003,0,0,1,0,5,0,72,0,25,0,10,0
18,2026-01-04,Lazio,Napoli,0 - 2,0.4524,1.9215,2,0,0,0,0,0,35,0,5,0,2,0
18,2026-01-03,Sassuolo,Parma,1 - 1,1.0218,1.3049,0,0,0,0,3,0,53,0,11,0,4,0
19,2026-01-08,AC Milan,Genoa,1 - 1,2.9840999999999998,1.4257000000000002,0,0,0,0,8,0,61,0,32,0,12,0
19,2026-01-07,Bologna,Atalanta,0 - 2,1.451,1.1098999999999999,0,0,0,0,2,0,53,0,11,0,6,0
19,2026-01-08,Cremonese,Cagliari,2 - 2,1.525,2.0851,0,0,0,0,5,0,44,0,12,0,2,0
19,2026-01-07,Lazio,Fiorentina,2 - 2,2.5759,1.4068,0,0,1,0,9,0,49,0,17,0,8,0
19,2026-01-06,Lecce,Roma,0 - 2,0.499,1.1472,0,0,0,0,1,0,51,0,6,0,2,0
19,2026-01-07,Napoli,Hellas Verona,2 - 2,1.4131,1.8217,0,0,0,0,4,0,70,0,15,0,6,0
19,2026-01-07,Parma,Inter,0 - 2,0.489,2.8929,0,0,0,0,0,0,37,0,4,0,1,0
19,2026-01-06,Pisa,Como,0 - 3,1.5359000000000003,1.865,0,0,1,0,4,0,27,0,10,0,1,0
19,2026-01-06,Sassuolo,Juventus,0 - 3,0.2867,1.9121000000000001,0,0,0,0,2,0,44,0,6,0,5,0
19,2026-01-07,Torino,Udinese,1 - 2,1.1232,2.3654,0,0,0,0,4,0,54,0,10,0,3,0
20,2026-01-10,Atalanta,Torino,2 - 0,1.9096000000000002,0.7626999999999999,0,0,0,0,5,0,56,0,18,0,5,0
20,2026-01-10,Como,Bologna,1 - 1,1.3932,1.2144,0,0,0,0,3,0,59,0,12,0,4,0
20,2026-01-11,Fiorentina,AC Milan,1 - 1,2.0954,1.2457,0,0,0,0,7,0,52,0,20,0,8,0
20,2026-01-12,Genoa,Cagliari,3 - 0,0.7908,1.1365,0,0,0,0,7,0,44,0,11,0,2,0
20,2026-01-11,Hellas Verona,Lazio,0 - 1,0.6446000000000001,1.1118,0,0,0,0,2,0,36,0,10,0,2,0
20,2026-01-11,Inter,Napoli,2 - 2,1.5773000000000001,1.0822,0,0,1,0,4,0,50,0,13,0,4,0
20,2026-01-12,Juventus,Cremonese,5 - 0,2.5552,1.319,0,0,1,0,11,0,58,0,18,0,4,0
20,2026-01-11,Lecce,Parma,1 - 2,0.7583,1.373,2,0,0,0,1,0,41,0,10,0,3,0
20,2026-01-10,Roma,Sassuolo,2 - 0,2.7644,0.46559999999999996,0,0,0,0,6,0,64,0,26,0,5,0
20,2026-01-10,Udinese,Pisa,2 - 2,2.0146,1.6415,0,0,1,0,2,0,54,0,11,0,3,0
21,2026-01-18,AC Milan,Lecce,1 - 0,3.1019,0.3142,0,0,0,0,6,0,69,0,20,0,10,0
21,2026-01-18,Bologna,Fiorentina,1 - 2,1.4865,1.6764000000000001,0,0,0,0,3,0,61,0,18,0,7,0
21,2026-01-17,Cagliari,Juventus,1 - 0,0.2942,1.5234,0,0,0,0,1,0,22,0,3,0,1,0
21,2026-01-19,Cremonese,Hellas Verona,0 - 0,0.8076,0.6138,0,0,0,0,1,0,56,0,7,0,3,0
21,2026-01-19,Lazio,Como,0 - 3,0.3536,2.5019,0,0,0,0,4,0,34,0,8,0,3,0
21,2026-01-17,Napoli,Sassuolo,1 - 0,0.6384000000000001,1.2675,0,0,0,0,4,0,53,0,11,0,5,0
21,2026-01-18,Parma,Genoa,0 - 0,0.6136,1.1421000000000001,0,0,0,0,2,0,51,0,14,0,7,0
21,2026-01-16,Pisa,Atalanta,1 - 1,1.5203,1.8506,0,0,0,0,6,0,43,0,14,0,10,0
21,2026-01-18,Torino,Roma,0 - 2,0.6289,1.7009,0,0,0,0,4,0,37,0,8,0,2,0
21,2026-01-17,Udinese,Inter,0 - 1,0.2351,1.838,0,0,0,0,1,0,38,0,5,0,2,0
22,2026-01-25,Atalanta,Parma,4 - 0,4.2453,1.6841000000000002,0,0,1,0,9,0,48,0,21,0,6,0
22,2026-01-24,Como,Torino,6 - 0,3.0054000000000003,0.5938,0,0,1,0,7,0,59,0,17,0,2,0
22,2026-01-24,Fiorentina,Cagliari,1 - 2,2.2587,1.022,0,0,0,0,3,0,70,0,15,0,8,0
22,2026-01-25,Genoa,Bologna,3 - 2,0.8612,0.6415999999999998,0,0,0,0,6,0,49,0,8,0,5,0
22,2026-01-26,Hellas Verona,Udinese,1 - 3,0.8542,1.6381999999999999,0,0,0,0,4,0,53,0,7,0,3,0
22,2026-01-23,Inter,Pisa,6 - 2,5.644800000000001,0.3555,0,0,1,0,14,0,66,0,34,0,7,0
