Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
19,2026-01-24,Samsunspor,Kocaelispor,0 - 0,0.8266,0.38970000000000005,0,0,0,0,1,1,63,37,16,7,9,1
19,2026-01-23,Trabzonspor,Kasımpaşa,2 - 1,1.1544999999999999,0.609,0,1,0,0,3,2,57,43,15,6,3,3
20,2026-01-31,Alanyaspor,Eyüpspor,1 - 3,2.0381,1.0842,0,0,0,0,6,6,42,58,17,13,2,3
20,2026-01-30,Antalyaspor,Trabzonspor,1 - 1,0.23470000000000002,1.9335,0,0,0,2,2,4,31,69,4,14,3,9
20,2026-01-31,Beşiktaş,Konyaspor,2 - 1,1.6415,0.592,1,0,0,0,10,2,60,40,22,9,8,2
20,2026-02-01,Galatasaray,Kayserispor,4 - 0,3.9053,0.2876,0,0,2,0,9,3,67,33,23,9,6,4
20,2026-02-01,Gençlerbirliği,Gaziantep F.K.,2 - 1,1.3467,1.4930999999999999,0,0,0,0,6,5,37,63,13,14,3,2
20,2026-01-31,Göztepe,Fatih Karagümrük,2 - 1,1.1311000000000002,0.8065,0,0,0,0,7,3,44,56,19,8,6,3
20,2026-01-30,Kasımpaşa,Samsunspor,0 - 1,1.1195000000000002,1.1054,0,0,0,0,1,3,52,48,11,8,4,1
20,2026-02-02,Kocaelispor,Fenerbahçe,0 - 2,1.0375,0.8497999999999999,0,0,0,0,1,5,59,41,12,9,8,3
20,2026-01-31,İstanbul Başakşehir,Rizespor,2 - 2,1.1418,0.6256999999999999,0,0,0,0,4,6,57,43,10,13,4,4
21,2026-02-08,Beşiktaş,Alanyaspor,2 - 2,2.2368,0.3403,0,0,1,0,8,3,69,31,20,7,3,3
21,2026-02-08,Eyüpspor,İstanbul Başakşehir,1 - 2,0.7216,2.6746,0,0,0,0,2,11,45,55,6,26,0,7
